KODTOV;kolvo_sale;DATA;kolvo_ost
256205;1.00;2023-08-31;3.00
259295;1.00;2023-09-02;13.00
259295;1.00;2023-09-12;12.00
259297;1.00;2023-09-05;8.00
259297;1.00;2023-08-06;3.00
259297;2.00;2023-09-07;7.00
259297;2.00;2023-09-16;7.00
259297;1.00;2023-09-14;8.00
259297;1.00;2023-09-30;13.00
259297;1.00;2023-09-12;5.00
259998;1.00;2023-09-30;17.00
259998;2.00;2023-09-06;30.00
259998;1.00;2023-08-03;15.00
259998;2.00;2023-08-16;21.00
259998;1.00;2023-08-19;19.00
259998;2.00;2023-09-17;16.00
259998;1.00;2023-09-19;14.00
259998;1.00;2023-08-07;19.00
260001;1.00;2023-09-05;16.00
260001;2.00;2023-08-25;12.00
260001;1.00;2023-09-27;17.00
260001;1.00;2023-08-18;10.00
260001;1.00;2023-09-26;18.00
260001;1.00;2023-08-23;7.00
260001;2.00;2023-09-08;28.00
260001;1.00;2023-08-01;14.00
260101;2.00;2023-09-27;14.00
260101;1.00;2023-09-16;14.00
260101;1.00;2023-09-26;15.00
260101;1.00;2023-08-25;12.00
260101;2.00;2023-09-07;3.00
260101;1.00;2023-09-09;1.00
260101;2.00;2023-09-04;20.00
260101;1.00;2023-09-25;16.00
260101;1.00;2023-08-26;11.00
260101;3.00;2023-09-05;8.00
260101;1.00;2023-09-21;13.00
260432;3.00;2023-08-20;207.00
260432;4.00;2023-08-10;206.00
260432;6.00;2023-09-24;160.00
260432;5.00;2023-09-27;144.00
260432;9.00;2023-08-22;408.00
260432;1.00;2023-09-23;161.00
260432;1.00;2023-08-28;175.00
260432;18.00;2023-08-04;900.00
260432;10.00;2023-09-26;154.00
260432;6.00;2023-08-26;185.00
260432;6.00;2023-09-10;334.00
260432;1.00;2023-08-07;207.00
260432;1.00;2023-08-16;197.00
260432;5.00;2023-08-15;202.00
260432;10.00;2023-08-24;195.00
260432;4.00;2023-08-27;179.00
260432;7.00;2023-09-09;174.00
260432;1.00;2023-09-28;139.00
261522;1.00;2023-08-07;7.00
261522;1.00;2023-08-16;11.00
261522;1.00;2023-08-15;12.00
261522;2.00;2023-09-06;20.00
261522;1.00;2023-09-29;15.00
261522;1.00;2023-09-17;13.00
261522;1.00;2023-09-30;14.00
261522;2.00;2023-08-12;14.00
261522;1.00;2023-09-03;13.00
261781;2.00;2023-08-10;76.00
261781;1.00;2023-08-27;24.00
261781;1.00;2023-08-30;23.00
261781;2.00;2023-09-06;40.00
261781;2.00;2023-09-04;22.00
261781;1.00;2023-09-24;20.00
261781;1.00;2023-08-17;32.00
261781;1.00;2023-08-19;25.00
261781;1.00;2023-09-14;9.00
261781;1.00;2023-09-09;14.00
261781;2.00;2023-08-18;62.00
261781;1.00;2023-09-29;19.00
261804;1.00;2023-08-31;19.00
261804;2.00;2023-09-16;30.00
261804;1.00;2023-08-24;23.00
261804;1.00;2023-08-27;21.00
261804;1.00;2023-09-19;10.00
261804;1.00;2023-08-17;28.00
261804;1.00;2023-08-11;32.00
261804;1.00;2023-09-15;17.00
261804;1.00;2023-09-17;11.00
261804;1.00;2023-09-30;22.00
261805;2.00;2023-08-07;32.00
261805;1.00;2023-08-01;13.00
261805;1.00;2023-08-27;9.00
261805;1.00;2023-08-19;12.00
261805;1.00;2023-09-19;15.00
261805;1.00;2023-08-28;8.00
261805;1.00;2023-08-24;14.00
261805;1.00;2023-09-15;16.00
261805;1.00;2023-08-14;13.00
261805;1.00;2023-08-21;11.00
261805;1.00;2023-09-28;10.00
262396;1.00;2023-08-13;31.00
262396;1.00;2023-09-17;29.00
262396;1.00;2023-08-12;32.00
262396;1.00;2023-08-23;31.00
262396;1.00;2023-08-24;30.00
262396;3.00;2023-08-10;76.00
262396;1.00;2023-08-04;42.00
262396;1.00;2023-08-18;38.00
262396;2.00;2023-09-06;58.00
262396;1.00;2023-08-30;23.00
262396;1.00;2023-09-09;36.00
262396;1.00;2023-09-22;37.00
262396;1.00;2023-09-30;36.00
262396;2.00;2023-09-04;68.00
262397;2.00;2023-09-02;11.00
262397;1.00;2023-08-13;4.00
262397;1.00;2023-08-16;3.00
262397;1.00;2023-08-23;13.00
262397;1.00;2023-08-30;12.00
262397;2.00;2023-08-05;8.00
262397;1.00;2023-08-21;2.00
262413;1.00;2023-09-28;8.00
262413;1.00;2023-09-14;9.00
262415;1.00;2023-09-12;5.00
262415;1.00;2023-08-16;7.00
262415;1.00;2023-08-23;6.00
262764;1.00;2023-09-03;19.00
262764;1.00;2023-08-16;21.00
262764;1.00;2023-08-19;19.00
262764;1.00;2023-09-04;18.00
262764;1.00;2023-09-21;9.00
262764;1.00;2023-09-12;12.00
262764;1.00;2023-08-10;14.00
262764;1.00;2023-09-10;17.00
262764;1.00;2023-09-19;10.00
262764;1.00;2023-08-06;15.00
262764;1.00;2023-09-14;11.00
262764;1.00;2023-08-03;16.00
262764;1.00;2023-09-22;8.00
263320;6.00;2023-08-10;934.00
263320;22.00;2023-09-01;690.00
263320;8.00;2023-09-27;612.00
263320;35.00;2023-08-12;3227.00
263320;6.00;2023-08-22;1392.00
263320;18.00;2023-09-04;784.00
263320;15.00;2023-09-07;738.00
263320;6.00;2023-09-13;602.00
263320;20.00;2023-09-23;1113.00
263320;36.00;2023-08-15;1652.00
263320;22.00;2023-08-18;2172.00
263320;7.00;2023-09-06;342.00
263320;6.00;2023-09-19;784.00
263320;2.00;2023-08-30;548.00
263320;19.00;2023-09-12;1300.00
263320;19.00;2023-09-18;1233.00
263320;19.00;2023-08-02;1476.00
263320;42.00;2023-08-08;1560.00
263320;37.00;2023-08-21;2505.00
263320;23.00;2023-08-31;1088.00
263320;3.00;2023-09-03;199.00
263320;4.00;2023-09-09;680.00
263320;23.00;2023-08-01;2352.00
263320;10.00;2023-08-20;2555.00
263320;36.00;2023-08-27;1870.00
263320;8.00;2023-09-02;207.00
263320;5.00;2023-08-09;472.00
263320;12.00;2023-08-25;1612.00
263320;25.00;2023-08-28;2028.00
263320;10.00;2023-09-17;1263.00
263320;10.00;2023-08-07;644.00
263320;14.00;2023-09-08;1062.00
263320;1.00;2023-09-11;326.00
263320;31.00;2023-09-14;2500.00
263320;11.00;2023-09-21;768.00
263320;2.00;2023-09-24;351.00
263320;7.00;2023-08-03;350.00
263320;10.00;2023-08-19;1042.00
263320;10.00;2023-09-10;672.00
263320;2.00;2023-09-20;386.00
263320;27.00;2023-09-26;2664.00
263320;1.00;2023-08-13;435.00
263320;22.00;2023-08-16;1131.00
263320;37.00;2023-08-23;3206.00
263320;17.00;2023-08-26;1173.00
263320;33.00;2023-08-29;1535.00
263320;20.00;2023-09-30;1476.00
263320;12.00;2023-08-24;1245.00
263320;26.00;2023-09-16;2235.00
263320;2.00;2023-09-22;746.00
263320;1.00;2023-09-29;493.00
263320;21.00;2023-08-04;1715.00
263320;21.00;2023-08-14;1736.00
263320;17.00;2023-08-17;1680.00
263320;19.00;2023-09-15;1407.00
263320;16.00;2023-09-25;1047.00
264202;3.00;2023-08-06;12.00
264202;1.00;2023-08-09;5.00
264202;1.00;2023-09-19;12.00
264202;1.00;2023-09-16;13.00
264202;1.00;2023-08-10;4.00
264202;1.00;2023-09-12;14.00
264202;1.00;2023-09-10;15.00
264327;4.00;2023-08-18;7.00
264327;1.00;2023-08-22;3.00
264327;2.00;2023-08-10;11.00
264327;1.00;2023-08-13;9.00
264327;2.00;2023-08-23;2.00
264687;1.00;2023-08-07;13.00
264687;1.00;2023-08-23;11.00
264687;1.00;2023-08-28;10.00
264688;2.00;2023-09-13;3.00
264688;1.00;2023-08-22;4.00
265009;1.00;2023-08-23;5.00
265331;2.00;2023-09-17;4.00
267833;1.00;2023-08-29;17.00
267833;1.00;2023-09-15;21.00
267833;1.00;2023-08-06;11.00
267833;1.00;2023-09-11;22.00
267834;1.00;2023-08-17;5.00
267834;1.00;2023-09-01;1.00
267834;1.00;2023-08-27;2.00
267834;1.00;2023-09-21;1.00
268638;4.00;2023-08-04;228.00
268638;8.00;2023-08-29;131.00
268638;17.00;2023-09-05;320.00
268638;5.00;2023-09-27;217.00
268638;5.00;2023-08-14;202.00
268638;2.00;2023-08-17;362.00
268638;13.00;2023-08-24;320.00
268638;4.00;2023-08-02;237.00
268638;9.00;2023-08-12;422.00
268638;17.00;2023-08-31;246.00
268638;4.00;2023-09-03;90.00
268638;5.00;2023-08-03;233.00
268638;10.00;2023-08-06;224.00
268638;1.00;2023-08-10;212.00
268638;5.00;2023-09-08;41.00
268638;2.00;2023-08-08;428.00
268638;4.00;2023-09-02;94.00
268638;7.00;2023-09-06;63.00
268638;8.00;2023-08-22;173.00
268638;12.00;2023-09-01;212.00
268638;1.00;2023-09-07;56.00
268638;6.00;2023-09-30;211.00
268638;6.00;2023-08-28;137.00
268638;11.00;2023-09-10;72.00
268638;5.00;2023-09-19;233.00
268638;6.00;2023-09-26;446.00
268638;15.00;2023-08-01;252.00
268638;10.00;2023-08-27;147.00
268638;1.00;2023-09-28;212.00
268638;5.00;2023-09-21;228.00
268638;6.00;2023-08-18;358.00
268638;6.00;2023-08-16;187.00
268680;1.00;2023-09-25;12.00
268681;3.00;2023-09-10;24.00
268681;1.00;2023-08-01;13.00
268681;1.00;2023-09-25;13.00
271672;1.00;2023-08-24;17.00
271672;2.00;2023-09-09;38.00
271672;3.00;2023-09-22;48.00
271672;1.00;2023-09-07;22.00
271672;1.00;2023-08-11;28.00
271672;1.00;2023-08-14;26.00
271672;1.00;2023-09-21;17.00
271672;2.00;2023-09-28;52.00
271672;2.00;2023-09-01;40.00
271672;1.00;2023-09-11;23.00
271672;1.00;2023-08-22;19.00
271672;2.00;2023-08-25;32.00
271672;2.00;2023-08-05;30.00
271672;1.00;2023-09-03;18.00
271672;2.00;2023-09-29;66.00
271672;1.00;2023-08-19;24.00
271672;1.00;2023-08-28;22.00
271672;1.00;2023-08-29;21.00
271672;3.00;2023-09-17;66.00
271672;1.00;2023-08-17;22.00
271672;1.00;2023-09-12;20.00
271672;1.00;2023-09-18;19.00
271674;1.00;2023-08-30;19.00
271674;1.00;2023-08-25;16.00
271674;1.00;2023-09-04;17.00
271674;1.00;2023-09-14;13.00
271674;1.00;2023-08-21;19.00
271674;1.00;2023-08-26;21.00
